"interview.id"	"grid.id"	"date"	"location"	"sps.known"	"confidence.indv"	"exp.indv"	"purpose.visit.24"	"purpose.visit.04"	"dist.to.grid"	"proportion.grid.24"	"frequency.visits.24"	"proportion.grid.04"	"frequency.visits.04"	"activity1.grid.24"	"activity2.grid.24"	"activity3.grid.24"	"activity1.grid.04"	"activity2.grid.04"	"activity3.grid.04"	"hunting.24"	"hunting.04"	"food.trees"	"meat.eaten"	"body.parts"	"use.body.parts"	"season.hunting"	"gender.respondent"	"age.respondent"	"ethnicity.respondent"	"Comments"	"replicates"	"road_length"	"mean_elev"	"elev_band"	"geometry"
"299"	"AM.O.12"	1830	"02/02/26"	"aching moring"	"rnh"	2	40	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"12"	"1"	"12"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"takin"	NA	3	0	2071.43299457139	"2000-2500m"	"list(c(94.1365329, 94.140235, 94.0892521, 94.089712, 94.1365329, 28.3399854, 28.294953, 28.2953691, 28.3404953, 28.3399854))"
"300"	"AM.O.13"	1830	"02/02/26"	"aching moring"	"rnh"	2	30	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"12"	"1"	"12"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"takin"	NA	3	0	2071.43299457139	"2000-2500m"	"list(c(94.137105, 94.1370003, 94.1371657, 94.137105, 28.3400788, 28.3401094, 28.340108, 28.3400788))"
"301"	"AM.O.13"	1830	"02/02/26"	"aching moring"	"rnh"	2	30	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"12"	"1"	"12"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"takin"	NA	3	0	2071.43299457139	"2000-2500m"	"list(c(94.1365329, 94.140235, 94.0892521, 94.089712, 94.1365329, 28.3399854, 28.294953, 28.2953691, 28.3404953, 28.3399854))"
"302"	"AY.O.11"	1883	"06/02/26"	"ayinmori"	"rnh"	2	20	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"forest"	"bamboo plantation"	"jhum"	"forest"	"bamboo plantation"	"yes"	"yes"	"sanchar, janachar, tagung gangsi, tasar sarsi (cane)"	"y"	NA	NA	NA	"m"	40	"takin"	NA	3	7366.14812981048	1041.2095599774	"1000-2000m"	"list(c(93.9366923, 93.9370886, 93.9881178, 93.9876999, 93.9366923, 28.3416318, 28.3867598, 28.3863994, 28.341272, 28.3416318))"
"303"	"AY.O.12"	1883	"06/02/26"	"ayinmori"	"rnh"	2	40	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"forest"	"bamboo plantation"	"jhum"	"forest"	"bamboo plantation"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"takin"	NA	3	7366.14812981048	1041.2095599774	"1000-2000m"	"list(c(93.9366923, 93.9370886, 93.9881178, 93.9876999, 93.9366923, 28.3416318, 28.3867598, 28.3863994, 28.341272, 28.3416318))"
"304"	"AY.O.13"	1883	"06/02/26"	"ayinmori"	"rnh"	2	40	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"forest"	"bamboo plantation"	"jhum"	"forest"	"bamboo plantation"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"takin"	NA	3	7366.14812981048	1041.2095599774	"1000-2000m"	"list(c(93.9366923, 93.9370886, 93.9881178, 93.9876999, 93.9366923, 28.3416318, 28.3867598, 28.3863994, 28.341272, 28.3416318))"
"305"	"LK.O.11"	1927	"04/02/26"	"loke"	"rnh"	2	40	"mithun herding"	"mithun herding, hunting"	"0"	"1"	"30"	"1"	"60"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"takin"	NA	4	7243.55282631384	1406.79872575482	"1000-2000m"	"list(c(93.6822546, 93.7332743, 93.7329636, 93.6819304, 93.6822546, 28.4310654, 28.4331405, 28.3880104, 28.3882753, 28.4310654))"
"306"	"LK.O.12"	1927	"04/02/26"	"loke"	"rnh"	2	40	"mithun herding"	"mithun herding, hunting"	"0"	"1"	"30"	"1"	"60"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	80	"takin"	NA	4	7243.55282631384	1406.79872575482	"1000-2000m"	"list(c(93.6822546, 93.7332743, 93.7329636, 93.6819304, 93.6822546, 28.4310654, 28.4331405, 28.3880104, 28.3882753, 28.4310654))"
"307"	"LK.O.13"	1927	"04/02/26"	"loke"	"rnh"	2	40	"mithun herding"	"mithun herding, hunting"	"0"	"1"	"30"	"1"	"60"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"takin"	NA	4	7243.55282631384	1406.79872575482	"1000-2000m"	"list(c(93.6822546, 93.7332743, 93.7329636, 93.6819304, 93.6822546, 28.4310654, 28.4331405, 28.3880104, 28.3882753, 28.4310654))"
"308"	"LK.O.14"	1927	"04/02/26"	"loke"	"rnh"	2	20	"mithun herding"	"mithun herding, hunting"	"0"	"1"	"30"	"1"	"60"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	40	"takin"	NA	4	7243.55282631384	1406.79872575482	"1000-2000m"	"list(c(93.6822546, 93.7332743, 93.7329636, 93.6819304, 93.6822546, 28.4310654, 28.4331405, 28.3880104, 28.3882753, 28.4310654))"
"309"	"LK.O.11"	1928	"04/02/26"	"loke"	"rnh"	2	40	"mithun herding"	"mithun herding, hunting"	"0"	"1"	"60"	"1"	"60"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"no"	"yes"	"janachar, sanchar, konki"	"y"	"rnh beak"	"for rituals"	NA	"m"	60	"takin"	NA	3	6702.71994091622	1404.32311217124	"1000-2000m"	"list(c(93.7329636, 93.7332743, 93.7843284, 93.783996, 93.7329636, 28.3880104, 28.4331405, 28.432856, 28.3877264, 28.3880104))"
"310"	"LK.O.12"	1928	"04/02/26"	"loke"	"rnh"	2	40	"mithun herding"	"mithun herding, hunting"	"0"	"1"	"60"	"1"	"60"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	80	"takin"	NA	3	6702.71994091622	1404.32311217124	"1000-2000m"	"list(c(93.7329636, 93.7332743, 93.7843284, 93.783996, 93.7329636, 28.3880104, 28.4331405, 28.432856, 28.3877264, 28.3880104))"
"311"	"LK.O.13"	1928	"04/02/26"	"loke"	"rnh"	2	40	"mithun herding"	"mithun herding, hunting"	"0"	"1"	"60"	"03/04/26"	"60"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"takin"	NA	3	6702.71994091622	1404.32311217124	"1000-2000m"	"list(c(93.7329636, 93.7332743, 93.7843284, 93.783996, 93.7329636, 28.3880104, 28.4331405, 28.432856, 28.3877264, 28.3880104))"
"312"	"LK.O.11"	1929	"04/02/26"	"loke"	"rnh"	2	40	"mithun herding"	"mithun herding, hunting"	"0"	"03/04/26"	"50"	"03/04/26"	"50"	"wet agriculture"	"forest"	NA	"wet agriculture"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"takin"	NA	3	13591.2402311819	1134.32981946724	"1000-2000m"	"list(c(93.783996, 93.7843284, 93.8353817, 93.8350277, 93.783996, 28.3877264, 28.432856, 28.4325523, 28.3874233, 28.3877264))"
"313"	"LK.O.12"	1929	"04/02/26"	"loke"	"rnh"	2	40	"mithun herding"	"mithun herding, hunting"	"0"	"1"	"50"	"03/04/26"	"20"	"wet agriculture"	"forest"	NA	"wet agriculture"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	80	"takin"	NA	3	13591.2402311819	1134.32981946724	"1000-2000m"	"list(c(93.783996, 93.7843284, 93.8353817, 93.8350277, 93.783996, 28.3877264, 28.432856, 28.4325523, 28.3874233, 28.3877264))"
"314"	"LK.O.13"	1929	"04/02/26"	"loke"	"rnh"	2	40	"mithun herding"	"mithun herding, hunting"	"0"	"1"	"50"	"1"	"60"	"wet agriculture"	"forest"	NA	"wet agriculture"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"takin"	NA	3	13591.2402311819	1134.32981946724	"1000-2000m"	"list(c(93.783996, 93.7843284, 93.8353817, 93.8350277, 93.783996, 28.3877264, 28.432856, 28.4325523, 28.3874233, 28.3877264))"
"315"	"SI.O.11"	75	"25/3/26"	"khellong"	"wh, gh"	2	11	"research field work"	"research field work"	"0"	"1"	"30"	NA	NA	"forest"	NA	NA	NA	NA	NA	"no"	NA	"no idea"	NA	NA	NA	NA	"m"	35	"nepali"	NA	3	0	470.835523235854	"0-1000m"	"list(c(92.3634068, 92.3631529, 92.4135408, 92.4137746, 92.3634068, 26.9441073, 26.9892477, 26.9894664, 26.9443256, 26.9441073))"
"316"	"SI.O.11"	117	"25/3/26"	"bompu"	"rnh"	2	11	"research field work"	"research field work"	"0"	"1"	"30"	NA	NA	"forest"	NA	NA	NA	NA	NA	"no"	NA	"no idea"	NA	NA	NA	NA	"m"	35	"nepali"	NA	3	10216.3063671871	856.802146757893	"0-1000m"	"list(c(92.4135408, 92.4133064, 92.4637149, 92.4639292, 92.4135408, 26.9894664, 27.034607, 27.0348081, 26.9896672, 26.9894664))"
"317"	"SI.O.12"	75	"25/3/26"	"khellong"	"wh, gh"	2	11	"research field work"	"research field work"	"0"	"1"	"30"	NA	NA	"forest"	NA	NA	NA	NA	NA	"no"	NA	"no idea"	NA	NA	NA	NA	"m"	35	"nepali"	NA	3	0	470.835523235854	"0-1000m"	"list(c(92.3634068, 92.3631529, 92.4135408, 92.4137746, 92.3634068, 26.9441073, 26.9892477, 26.9894664, 26.9443256, 26.9441073))"
"318"	"SI.O.12"	117	"25/3/26"	"bompu"	"rnh"	2	11	"research field work"	"research field work"	"0"	"1"	"30"	NA	NA	"forest"	NA	NA	NA	NA	NA	"no"	NA	"no idea"	NA	NA	NA	NA	"m"	35	"nepali"	NA	3	10216.3063671871	856.802146757893	"0-1000m"	"list(c(92.4135408, 92.4133064, 92.4637149, 92.4639292, 92.4135408, 26.9894664, 27.034607, 27.0348081, 26.9896672, 26.9894664))"
"319"	"SI.O.13"	75	"25/3/26"	"khellong"	"wh, gh"	2	11	"research field work"	"research field work"	"0"	"1"	"30"	NA	NA	"forest"	NA	NA	NA	NA	NA	"no"	NA	"no idea"	NA	NA	NA	NA	"m"	35	"nepali"	NA	3	0	470.835523235854	"0-1000m"	"list(c(92.3634068, 92.3631529, 92.4135408, 92.4137746, 92.3634068, 26.9441073, 26.9892477, 26.9894664, 26.9443256, 26.9441073))"
"320"	"SI.O.13"	117	"25/3/26"	"bompu"	"rnh"	2	11	"research field work"	"research field work"	"0"	"1"	"30"	NA	NA	"forest"	NA	NA	NA	NA	NA	"no"	NA	"no idea"	NA	NA	NA	NA	"m"	35	"nepali"	NA	3	10216.3063671871	856.802146757893	"0-1000m"	"list(c(92.4135408, 92.4133064, 92.4637149, 92.4639292, 92.4135408, 26.9894664, 27.034607, 27.0348081, 26.9896672, 26.9894664))"
"321"	"TV.O.11"	825	"27/2/26"	"hapoli"	"gh, wh, oph"	2	24	"patroling"	"patroling"	"5"	"3/4"	"15"	"3/4"	"10"	"forest"	NA	NA	"forest"	NA	NA	"no"	"yes"	"no idea"	NA	NA	NA	NA	"m"	45	"nepali"	NA	3	0	NA	""	""
"322"	"TV.O.12"	825	"27/2/26"	"hapoli"	"gh, wh, oph"	2	24	"patroling"	"patroling"	"5"	"3/4"	"15"	"3/4"	"10"	"forest"	NA	NA	"forest"	NA	NA	"no"	"yes"	"no idea"	NA	NA	NA	NA	"m"	45	"nepali"	NA	3	0	NA	""	""
"323"	"TV.O.13"	825	"27/2/26"	"hapoli"	"gh, wh, oph"	2	24	"patroling"	"patroling"	"5"	"3/4"	"15"	"3/4"	"10"	"forest"	NA	NA	"forest"	NA	NA	"no"	"yes"	"no idea"	NA	NA	NA	NA	"m"	45	"nepali"	NA	3	0	NA	""	""
